x,y,HAADF Intensity,SEEBIC Intensity,frame,atom_id,k-means labels,Type,Scaled SEEBIC Intensity
259.92857142857144,248.71428571428572,0.06636744644492865,-1.4455201178789139,2,1174,0,W,0.39613695069406907
128.95833333333334,251.75,0.050213326001539826,-1.2935949265956879,2,1176,1,Se-Se,0.5480621419772951
350.57575757575756,253.33333333333334,0.06582947773858905,-1.455126129090786,2,1177,0,W,0.38653093948219697
370.7083333333333,252.0,0.05787182901985943,-1.5238288566470146,2,1178,1,Se-Se,0.31782821192596833
108.58064516129032,253.5483870967742,0.06739400350488722,-1.5887588784098625,2,1179,0,W,0.25289819016312043
219.58333333333334,256.6666666666667,0.0540237738750875,-1.5923798307776451,2,1180,1,Se-Se,0.24927723779533784
200.1,257.8,0.06348598538897932,-1.2840709164738655,2,1181,0,W,0.5575861520991174
461.7307692307692,257.6923076923077,0.058592671528458595,-1.436509221792221,2,1182,1,Se-Se,0.4051478467807619
442.375,259.15625,0.06395676801912487,-1.6196061298251152,2,1183,0,W,0.22205093874786774
69.5,260.0,0.053602261235937476,-1.4745754599571228,2,1184,1,Se-Se,0.36708160861586014
49.5,262.0,0.0639016181230545,-1.5872334018349648,2,1185,0,W,0.2544236667380182
310.88461538461536,260.8076923076923,0.055412095272913575,-1.4955888465046883,2,1186,1,Se-Se,0.3460682220682947
291.4193548387097,262.5483870967742,0.06527627934701741,-1.5950792506337166,2,1187,0,W,0.24657781793926636
161.33333333333334,264.125,0.05105899693444371,-1.4010177478194237,2,1188,1,Se-Se,0.44063932075355927
140.73529411764707,266.0,0.06642531184479594,-1.6002503484487534,2,1189,0,W,0.2414067201242296
402.53846153846155,264.84615384615387,0.05732758087106049,-1.6070587560534477,2,1190,1,Se-Se,0.23459831251953522
382.6857142857143,266.9142857142857,0.06761148106306791,-1.6861925572156906,2,1191,0,W,0.15546451135729233
252.2608695652174,269.04347826086956,0.05031230999156833,-1.377446673810482,2,1193,1,Se-Se,0.4642103947625009
231.58064516129033,270.5483870967742,0.0652191590052098,-1.5473926290869713,2,1195,0,W,0.29426443948601166
474.2142857142857,272.5,0.0661762235686183,-1.623024471104145,2,1196,0,W,0.2186325974688379
100.875,273.1666666666667,0.054479320999234915,-1.3652366623282433,2,1197,1,Se-Se,0.4764204062447397
82.0,275.0,0.06705344771035016,-1.4078608825802803,2,1198,0,W,0.43379618599270264
323.21875,274.9375,0.06391316535882652,-1.7480586022138596,2,1199,0,W,0.09359846635912339
343.34615384615387,273.84615384615387,0.054243951104581356,-1.8614992126822472,2,1200,1,Se-Se,-0.019842144109264215
193.30434782608697,277.2173913043478,0.052592391381040215,-1.486118733882904,2,1201,1,Se-Se,0.3555383346900789
172.89655172413794,278.6896551724138,0.06473125843331218,-1.5676249489188194,2,1202,0,W,0.2740321196541635
414.78125,279.125,0.05932500073686242,-1.8332144990563393,2,1203,0,W,0.008442569516643683
434.92857142857144,278.07142857142856,0.05784710054285824,-1.5945823341608047,2,1204,1,Se-Se,0.2470747344121782
41.78260869565217,280.9130434782609,0.051360238809138536,-1.509678028523922,2,1205,1,Se-Se,0.331979040049061
263.80645161290323,284.2258064516129,0.06976902158930898,-1.4921174570918083,2,1207,0,W,0.34953961148117463
284.0,282.5,0.051087821600958705,-1.5707918256521225,2,1208,1,Se-Se,0.27086524292086045
132.5,286.27272727272725,0.05353288957849145,-1.4210365563631058,2,1210,1,Se-Se,0.4206205122098772
112.83870967741936,288.06451612903226,0.06828173296526074,-1.6115906238555908,2,1211,0,W,0.23006644471739213
355.25,288.3125,0.06662095291540027,-1.368189699947834,2,1212,0,W,0.47346736862514893
374.90909090909093,287.09090909090907,0.0544488774612546,-1.4316435903310776,2,1213,1,Se-Se,0.41001347824190537
223.96,290.6,0.05617782613262534,-1.491926670074463,2,1214,1,Se-Se,0.34973039849852006
204.33333333333334,291.93939393939394,0.06455060094594955,-1.4316008910536766,2,1215,0,W,0.41005617751930634
466.125,290.8333333333333,0.05786345712840557,-1.5567844286561012,2,1216,1,Se-Se,0.2848726399168817
446.40625,292.65625,0.06603877758607268,-2.00790361315012,2,1217,0,W,-0.16624654457713683
73.66666666666667,293.875,0.05118217342533171,-1.3460061252117157,2,1218,1,Se-Se,0.49565094336126725
315.24,295.2,0.05060553574003279,-1.4857721403241158,2,1219,1,Se-Se,0.3558849282488672
53.275862068965516,296.41379310344826,0.05995376035571098,-1.5521505996584892,2,1220,0,W,0.2895064689144937
295.21875,297.9375,0.06909929402172565,-1.6155448779463768,2,1221,0,W,0.22611219062660615
164.30769230769232,299.5,0.056072120321914554,-1.5199210122227669,2,1222,1,Se-Se,0.32173605635021607
144.0,301.0,0.06682941550388932,-1.453807421028614,2,1223,0,W,0.3878496475443689
405.44,300.4,0.05620972206816077,-1.5612499713897705,2,1224,1,Se-Se,0.28040709718321244
385.8965517241379,301.82758620689657,0.06784821441397071,-1.6808204129338264,2,1225,0,W,0.1608366556391565
235.70967741935485,305.19354838709677,0.05733073689043522,-1.673447147011757,2,1227,0,W,0.16820992156122605
255.70833333333334,304.2916666666667,0.054246503161266446,-1.523222841322422,2,1228,1,Se-Se,0.3184342272505609
477.4642857142857,307.0,0.06524159805849195,-1.7178094312548637,2,1230,0,W,0.12384763731811921
84.26666666666667,309.3,0.06673806719481945,-1.4976056590676308,2,1231,0,W,0.3440514095053522
104.5,307.8333333333333,0.053489043610170484,-1.549286387860775,2,1232,1,Se-Se,0.29237068071220795
326.6774193548387,310.38709677419354,0.06275631114840508,-1.6754490435123444,2,1233,0,W,0.1662080250606386
346.5,309.0,0.054960611276328564,-1.6582220122218132,2,1234,1,Se-Se,0.18343505635116975
195.6086956521739,312.7826086956522,0.05400480539537966,-1.5136938318610191,2,1235,1,Se-Se,0.3279632367119638
437.5,313.0,0.056692963698878884,-1.8023072183132172,2,1236,1,Se-Se,0.039349850259765784
175.65625,314.71875,0.06409907573834062,-1.674240566790104,2,1237,0,W,0.16741650178287903
417.42424242424244,315.24242424242425,0.06715319049544632,-1.662688322365284,2,1238,0,W,0.17896874620769898
44.23076923076923,316.3076923076923,0.05374885839410126,-1.5704274475574493,2,1239,1,Se-Se,0.2712296210155336
267.47058823529414,318.8529411764706,0.06328259431757033,-1.6016033366322517,2,1240,0,W,0.2400537319407312
286.72727272727275,317.8181818181818,0.05580086773261428,-1.697846807539463,2,1241,1,Se-Se,0.1438102610335199
24.925925925925927,319.4074074074074,0.06928487541154027,-1.5547380819916725,2,1242,0,W,0.28691898658131043
116.42424242424242,322.75757575757575,0.07132592797279358,-1.6060468181967735,2,1243,0,W,0.23561025037620942
136.38095238095238,321.42857142857144,0.05025656009092927,-1.5537386611104012,2,1244,1,Se-Se,0.2879184074625818
378.2307692307692,322.3076923076923,0.051549427676945925,-1.4379931464791298,2,1245,1,Se-Se,0.40366392209385316
358.40625,324.34375,0.0645613819360733,-1.651103287935257,2,1246,0,W,0.190553780637726
228.24,326.2,0.05225358344614506,-1.4004647731781006,2,1247,1,Se-Se,0.44119229539488236
469.25925925925924,326.5925925925926,0.05923420796170831,-1.7838342860341072,2,1248,1,Se-Se,0.05782278253887574
207.5,328.29411764705884,0.06908955750986934,-1.4863089993596077,2,1249,0,W,0.35534806921337525
449.4193548387097,328.5483870967742,0.06457080389373004,-1.8425006791949272,2,1250,0,W,-0.0008436106219442685
76.4,329.96,0.05348218814469874,-1.628798209130764,2,1251,1,Se-Se,0.21285885944221894
318.6,330.96,0.05572420614771545,-1.626556746661663,2,1252,1,Se-Se,0.2151003219113199
56.333333333333336,332.5,0.06851933430880308,-1.5571976155042648,2,1253,0,W,0.2844594530687181
298.4193548387097,332.5483870967742,0.06487425323575735,-1.6128603518009186,2,1254,0,W,0.22879671677206437
167.3846153846154,335.65384615384613,0.05244187451899052,-1.6200742945075035,2,1255,1,Se-Se,0.22158277406547944
148.33333333333334,336.5,0.07060117600485682,-1.4665164425969124,2,1256,0,W,0.37514062597607056
390.19354838709677,336.83870967741933,0.06267089606262743,-1.6301235258579254,2,1257,0,W,0.21153354271505753
409.64,336.76,0.05473325331695378,-1.7785543873906136,2,1258,1,Se-Se,0.06310268118236939
258.75,339.1666666666667,0.05026310496032238,-1.650463618338108,2,1260,1,Se-Se,0.19119345023487488
239.41935483870967,341.06451612903226,0.06319644395262003,-1.4979346320033073,2,1261,0,W,0.3437224365696756
481.0,342.5,0.06299539562314749,-1.7422702684998512,2,1263,0,W,0.09938680007313172
108.23076923076923,343.5,0.056326821679249406,-1.6467368677258492,2,1264,1,Se-Se,0.1949202008471338
88.12903225806451,345.0967741935484,0.0603689756244421,-1.7737377509474754,2,1265,0,W,0.06791931762550751
350.1363636363636,344.0,0.056164378533139825,-1.6649537906050682,2,1266,1,Se-Se,0.17670327796791474
330.0740740740741,345.4074074074074,0.06643854361027479,-1.8356690853834152,2,1267,0,W,0.005987983189567725
179.19354838709677,350.2258064516129,0.06771235121414065,-1.7016358450055122,2,1268,0,W,0.1400212235674707
198.61904761904762,348.57142857142856,0.04914876213297248,-1.526609942317009,2,1269,1,Se-Se,0.315047126255974
441.24,349.8,0.05341177061200142,-1.6149817034602165,2,1270,1,Se-Se,0.22667536511276642
420.8,351.3333333333333,0.06680220575071871,-1.7561608999967575,2,1271,0,W,0.08549616857622544
48.21739130434783,352.0869565217391,0.05191097897477448,-1.4562742933630943,2,1272,1,Se-Se,0.3853827752098886
28.580645161290324,353.5483870967742,0.0663773468695581,-1.4453808441758156,2,1273,0,W,0.39627622439716736
270.34375,354.0,0.058311499655246735,-1.5417510196566582,2,1274,0,W,0.2999060489163248
289.5,352.72727272727275,0.05073427176102996,-1.5247961357235909,2,1275,1,Se-Se,0.3168609328493921
139.64,356.2,0.053423425648361444,-1.4803190976381302,2,1276,1,Se-Se,0.36133797093485276
119.92592592592592,357.5925925925926,0.06013389793224633,-1.506416879594326,2,1277,0,W,0.33524018897865693
381.2916666666667,357.0,0.05907229450531304,-1.6163883283734322,2,1278,1,Se-Se,0.2252687401995508
360.9259259259259,358.5925925925926,0.06121522281318903,-1.664852187037468,2,1279,0,W,0.176804881535515
230.44,361.08,0.05230121174827218,-1.4211433455348015,2,1280,1,Se-Se,0.42051372303818146
472.5357142857143,361.64285714285717,0.05521354381926358,-1.6154725179076195,2,1281,1,Se-Se,0.22618455066536347
210.0,362.67857142857144,0.06990317348390818,-1.5372967794537544,2,1282,0,W,0.3043602891192285
452.06451612903226,363.9032258064516,0.06874825293198228,-1.8098605796694756,2,1283,0,W,0.03179648890350739
78.23809523809524,365.3333333333333,0.051382764242589474,-1.5069632530212402,2,1284,1,Se-Se,0.3346938155517427
58.925925925925924,366.5925925925926,0.06718599703162909,-1.4381065294146538,2,1285,0,W,0.40355053915832917
300.96875,366.90625,0.0653435296844691,-1.7430457919836044,2,1286,0,W,0.09861127658937852
321.44,365.92,0.05371804418973625,-1.499087542295456,2,1287,1,Se-Se,0.342569526277527
150.375,370.15625,0.061520576011389494,-1.5868329256772995,2,1288,0,W,0.25482414289568345
169.95454545454547,369.27272727272725,0.05239574471488595,-1.4721825048327446,2,1289,1,Se-Se,0.36947456374023835
392.4516129032258,371.0967741935484,0.06187499826774001,-1.8018268272280693,2,1290,0,W,0.03983024134491364
411.6666666666667,370.875,0.06106211431324482,-1.634275607764721,2,1291,1,Se-Se,0.20738146080826203
261.1363636363636,374.0,0.05461876932531595,-1.4818414524197578,2,1293,1,Se-Se,0.3598156161532251
240.5,375.5,0.06677959323860705,-1.5677422657608986,2,1294,0,W,0.27391480281208436
482.9259259259259,377.5925925925926,0.06715027941390872,-1.608968809247017,2,1296,0,W,0.23268825932596604
109.44,377.92,0.05118322581984103,-1.5350044444203377,2,1297,1,Se-Se,0.30665262415264527
89.72413793103448,379.58620689655174,0.06782089406624436,-1.5901449620723724,2,1298,0,W,0.2515121065006105
351.45454545454544,379.5,0.050657275365665555,-1.5877445191144943,2,1299,1,Se-Se,0.2539125494584886
331.8709677419355,380.9032258064516,0.06267144274897873,-1.5570077672600746,2,1300,0,W,0.28464930131290833
180.57575757575756,384.24242424242425,0.06654090667143464,-1.6301979720592499,2,1301,0,W,0.21145909651373307
200.5,383.0,0.051332833943888545,-1.3619395047426224,2,1302,1,Se-Se,0.47971756383036057
423.26666666666665,385.3,0.0669960300438106,-1.663080632686615,2,1303,0,W,0.17857643588636796
442.84,384.0,0.05766803352162242,-1.54050562530756,2,1304,1,Se-Se,0.301151443265423
49.78260869565217,386.0869565217391,0.055273633915930986,-1.5446574166417122,2,1305,1,Se-Se,0.29699965193127076
29.966666666666665,387.9,0.06413120846264064,-1.494080200791359,2,1306,0,W,0.347576867781624
272.1,388.8,0.06703198002651334,-1.7511702179908752,2,1307,0,W,0.0904868505821077
291.6666666666667,387.3333333333333,0.03848155401647091,-1.53273256868124,2,1308,1,Se-Se,0.30892449989174287
141.0,391.0,0.051728497724980116,-1.4505852088332176,2,1309,1,Se-Se,0.3910718597397653
383.30434782608694,392.2173913043478,0.05142396246083081,-1.775319792330265,2,1310,1,Se-Se,0.0663372762427179
120.92592592592592,393.4074074074074,0.06507236626930535,-1.6340691894292831,2,1311,0,W,0.2075878791436998
363.03333333333336,394.1,0.06682126969099045,-1.6086036562919617,2,1312,0,W,0.23305341228102128
474.8888888888889,396.48148148148147,0.062264467123895884,-1.715650349855423,2,1313,1,Se-Se,0.12600671871755997
212.96666666666667,398.26666666666665,0.06903400737792253,-1.6516543328762054,2,1314,0,W,0.1900027356967775
232.43478260869566,397.0869565217391,0.052461887476965785,-1.547021932899952,2,1315,1,Se-Se,0.294635135673031
454.9259259259259,398.5925925925926,0.06603381037712097,-1.8878732547163963,2,1316,0,W,-0.046216186143413385
81.76190476190476,399.6666666666667,0.05068008787930012,-1.501796193420887,2,1317,1,Se-Se,0.33986087515209595
62.0,401.7931034482759,0.06543682422488928,-1.764413982629776,2,1318,0,W,0.07724308594320695
324.17241379310343,400.8965517241379,0.05694303894415498,-1.4884547293186188,2,1319,1,Se-Se,0.3532023392543642
304.15384615384613,402.53846153846155,0.07256397046148777,-1.6072605922818184,2,1320,0,W,0.23439647629116456
154.06451612903226,405.2903225806452,0.06156593328341842,-1.62856987118721,2,1321,0,W,0.21308719738577286
173.56,403.92,0.054643021896481514,-1.4271464720368385,2,1322,1,Se-Se,0.4145105965361444
416.4782608695652,404.2608695652174,0.05170179205015302,-1.6909808069467545,2,1323,1,Se-Se,0.1506762616262285
396.741935483871,406.5806451612903,0.07018299540504813,-1.6588461101055145,2,1324,0,W,0.18281095846746842
265.6666666666667,408.125,0.05243425676599145,-1.583492062985897,2,1326,1,Se-Se,0.2581650055870859
246.06451612903226,411.1290322580645,0.06887605832889676,-1.6066869124770164,2,1328,0,W,0.2349701560959665
95.5,412.5,0.057005980517715216,-1.5394963845610619,2,1330,0,W,0.3021606840119211
356.8,413.48,0.05948368739336729,-1.5247939378023148,2,1331,1,Se-Se,0.3168631307706682
337.96666666666664,414.9,0.06784263253211975,-1.81100732088089,2,1332,0,W,0.030649747692093054
207.8,416.2,0.05500450823456049,-1.5814251005649567,2,1333,1,Se-Se,0.2602319680080263
450.0,417.0,0.05660901917144656,-1.6021857187151909,2,1334,1,Se-Se,0.23947134985779206
188.27586206896552,418.41379310344826,0.063650504918769,-1.7636788859963417,2,1335,0,W,0.07797818257664124
430.5,419.0,0.05956839513964951,-1.8183920457959175,2,1336,0,W,0.023265022777065436
57.27272727272727,420.1818181818182,0.051508248783648014,-1.4908699244260788,2,1337,1,Se-Se,0.35078714414690415
299.95,420.9,0.04811272374354303,-1.460640199482441,2,1338,1,Se-Se,0.381016869090542
38.375,422.84375,0.06250920169986784,-1.4048665836453438,2,1339,0,W,0.43679048492763917
280.3529411764706,423.1764705882353,0.06563074514269829,-1.7456127852201462,2,1340,0,W,0.09604428335283677
129.57575757575756,427.24242424242425,0.06704254355281591,-1.747436985373497,2,1341,0,W,0.09422008319948594
149.0,425.6470588235294,0.050601651892066,-1.4642607644200325,2,1342,1,Se-Se,0.37739630415295045
391.89473684210526,425.42105263157896,0.05214613792486489,-1.8288021683692932,2,1343,1,Se-Se,0.012854900203689734
371.2,427.5,0.07536015659570694,-1.5422291085124016,2,1344,0,W,0.29942796006058137
221.15625,431.125,0.07058430323377252,-1.4304568320512772,2,1345,0,W,0.4112002365217058
240.2173913043478,430.0869565217391,0.06477322056889534,-1.4019429758191109,2,1346,1,Se-Se,0.4397140927538721
482.82608695652175,430.0,0.05305392388254404,-1.5286556705832481,2,1347,1,Se-Se,0.3130013979897348
463.2142857142857,431.5,0.074454041197896,-1.6981542110443115,2,1348,0,W,0.14350285752867142
90.14285714285714,432.5238095238095,0.05282818665727973,-1.32963178306818,2,1349,1,Se-Se,0.5120252855048029
331.60869565217394,433.2173913043478,0.052214328898116946,-1.4326834753155708,2,1350,1,Se-Se,0.4089735932574121
70.19354838709677,434.7741935483871,0.06678345357067883,-1.4353769198060036,2,1351,0,W,0.4062801487669794
312.17857142857144,435.60714285714283,0.0702511016279459,-1.7876027300953865,2,1352,0,W,0.05405433847759644
181.33333333333334,437.875,0.05271920864470303,-1.3774987012147903,2,1353,1,Se-Se,0.4641583673581926
161.28125,439.8125,0.06436200789175928,-1.473106063902378,2,1354,0,W,0.36855100467060486
423.44,438.92,0.05470138555392623,-1.485283337533474,2,1355,1,Se-Se,0.356373731039509
403.4516129032258,440.9032258064516,0.06546128308400512,-1.7263389825820923,2,1356,0,W,0.11531808599089066
31.0,441.82608695652175,0.05277182231657207,-1.4461711943149567,2,1357,1,Se-Se,0.3954858742580263
271.76,442.2,0.0597276845946908,-1.392613410949707,2,1358,1,Se-Se,0.4490436576232759
252.27586206896552,444.41379310344826,0.060673983534798026,-1.393490195274353,2,1360,0,W,0.4481668732986299
102.07407407407408,446.5925925925926,0.06830083183012903,-1.6135172992944717,2,1362,0,W,0.2281397692785112
122.1304347826087,445.4782608695652,0.055123718455433846,-1.52742700278759,2,1363,1,Se-Se,0.3142300657853929
363.5,447.0,0.05434672231785953,-1.7246640920639038,2,1364,1,Se-Se,0.11699297650907914
344.3333333333333,448.5,0.06695928820408881,-1.6047596037387848,2,1365,0,W,0.23689746483419816
213.6086956521739,449.7826086956522,0.0564457627478987,-1.517550267279148,2,1366,1,Se-Se,0.32410680129383485
456.3529411764706,450.1764705882353,0.051621487364172935,-1.6276687309145927,2,1367,1,Se-Se,0.2139883376583902
193.85714285714286,452.5,0.06679942808113992,-1.697961762547493,2,1368,0,W,0.14369530602548997
436.2758620689655,453.58620689655174,0.06549700489267707,-1.671840339899063,2,1369,0,W,0.16981672867391984
62.916666666666664,454.5,0.05378886661492288,-1.4716782122850418,2,1370,1,Se-Se,0.36997885628794114
305.44,454.4,0.06196015328168869,-1.4540433287620544,2,1371,1,Se-Se,0.3876137398109285
43.19444444444444,457.6666666666667,0.06633673189207911,-1.4017145335674286,2,1372,0,W,0.43994253500555436
285.92857142857144,457.2857142857143,0.06490679876878858,-1.6161055117845535,2,1373,0,W,0.22555155678842942
154.5,459.0,0.054117653518915176,-1.5011588037014008,2,1374,1,Se-Se,0.3404982648715822
135.0,461.2068965517241,0.06981759099289775,-1.3968761786818504,2,1375,0,W,0.4447808898911325
397.5,460.0,0.05322598060593009,-1.5795930549502373,2,1376,1,Se-Se,0.2620640136227457
378.375,461.84375,0.0685986471362412,-1.7137781009078026,2,1377,0,W,0.12787896766518037
246.34615384615384,463.34615384615387,0.05671578017063439,-1.3687126487493515,2,1379,1,Se-Se,0.47294441982363145
227.23529411764707,465.11764705882354,0.06436728988774121,-1.5716876834630966,2,1381,0,W,0.26996938510988633
469.7586206896552,466.0689655172414,0.06782095786184072,-1.6728660687804222,2,1382,0,W,0.16879099979256074
96.5,466.5,0.04892563773319125,-1.416412502527237,2,1383,1,Se-Se,0.425244566045746
338.6,467.96,0.05719801993109286,-1.500120848417282,2,1384,1,Se-Se,0.34153622015570084
76.36666666666666,469.6333333333333,0.0672639673575759,-1.6392939016222954,2,1385,0,W,0.20236316695068757
319.4,471.3333333333333,0.06438577198423445,-1.6036070808768272,2,1386,0,W,0.2380499876961557
187.58620689655172,472.2758620689655,0.05800741747952998,-1.6111087650060654,2,1387,1,Se-Se,0.23054830356691758
430.2916666666667,473.0,0.05228356714360416,-1.5153243392705917,2,1388,1,Se-Se,0.3263327293023912
168.59259259259258,474.74074074074076,0.06666501890867949,-1.804467648267746,2,1389,0,W,0.037189420305236975
411.3666666666667,475.6333333333333,0.06824058946222067,-1.598714992403984,2,1390,0,W,0.24294207616899888
36.5,476.5,0.043386789970099926,-1.6864233762025833,2,1391,1,Se-Se,0.15523369237039963
279.6,476.96,0.052501408848911524,-1.5368898287415504,2,1392,1,Se-Se,0.3047672398314325
260.5925925925926,478.74074074074076,0.0637937777210027,-1.618722066283226,2,1394,0,W,0.22293500228975693
129.5,480.5,0.05389269767329097,-1.4472212940454483,2,1396,1,Se-Se,0.39443577452753464
371.8,481.08,0.055236427346244454,-1.3905823826789856,2,1397,1,Se-Se,0.45107468589399735
110.0,482.7931034482759,0.06167074176482856,-1.6378051191568375,2,1398,0,W,0.20385194941614548
352.2142857142857,483.5,0.06401103339157999,-1.6538551300764084,2,1399,0,W,0.18780193849657456
221.70833333333334,485.0,0.05620912811718881,-1.5036455616354942,2,1400,1,Se-Se,0.3380115069374887
463.4583333333333,485.125,0.055635867174714804,-1.6666487231850624,2,1401,1,Se-Se,0.17500834538792054
66.0,25.5,0.07141892798244953,-1.701583668589592,3,1444,0,W,0.14007339998339097
308.17857142857144,26.392857142857142,0.0699072377756238,-1.836292453110218,3,1445,0,W,0.005364615462764899
177.5,28.0,0.05422745016403496,-1.6876503005623817,3,1446,1,Se-Se,0.1540067680106012
157.07692307692307,30.076923076923077,0.06746885878965259,-1.7220271229743958,3,1447,0,W,0.1196299455985872
418.5,29.0,0.053711967542767525,-1.8280044570565224,3,1448,1,Se-Se,0.013652611516460578
25.90909090909091,30.90909090909091,0.054562451085075736,-1.5558748617768288,3,1449,1,Se-Se,0.2857822067961542
398.26666666666665,32.03333333333333,0.06815537484362721,-2.2068219780921936,3,1450,0,W,-0.36516490951921066
268.0769230769231,32.61538461538461,0.050743610598146915,-1.5922760218381882,3,1451,1,Se-Se,0.24938104673479478
248.0,35.206896551724135,0.07546181418001652,-1.66328527033329,3,1453,0,W,0.17837179823969285
116.5925925925926,36.74074074074074,0.05451319343410432,-1.4722033590078354,3,1455,1,Se-Se,0.36945370956514756
97.27586206896552,38.58620689655172,0.07005697302520275,-1.707557238638401,3,1456,0,W,0.13409982993458192
359.8095238095238,37.95238095238095,0.040909572737291455,-1.9413739070296288,3,1457,1,Se-Se,-0.0997168384566458
339.2758620689655,39.58620689655172,0.07298723608255386,-1.64369285851717,3,1458,0,W,0.197964210055813
207.92857142857142,41.714285714285715,0.05662355502136052,-1.4376103281974792,3,1459,1,Se-Se,0.4040467403755037
188.125,44.71875,0.07005518209189177,-1.6242052465677261,3,1460,0,W,0.2174518220052568
450.17391304347825,43.0,0.054966990603134036,-1.8083576709032059,3,1461,1,Se-Se,0.033299397669777075
429.3666666666667,45.36666666666667,0.07420318014919758,-1.846984937787056,3,1462,0,W,-0.005327869214073022
57.17857142857143,46.392857142857146,0.05429347837343812,-1.6542486473917961,3,1463,1,Se-Se,0.18740842118118684
298.3103448275862,47.89655172413793,0.05701186112128198,-1.7832184806466103,3,1464,1,Se-Se,0.05843858792637269
37.70967741935484,48.87096774193548,0.0657797115854919,-1.4669268876314163,3,1465,0,W,0.3747301809415666
278.8333333333333,50.266666666666666,0.07055395003408194,-1.9769778177142143,3,1466,0,W,-0.13532074914123138
148.14814814814815,51.7037037037037,0.060185825219377875,-1.628046065568924,3,1467,1,Se-Se,0.213611003004059
128.53125,53.15625,0.06502422853372991,-1.8990160897374153,3,1468,0,W,-0.05735902116443237
389.2307692307692,52.69230769230769,0.053481299662962556,-1.829767383635044,3,1469,1,Se-Se,0.01188968493793885
370.28125,53.8125,0.0631002807058394,-1.906956821680069,3,1470,0,W,-0.06529975310708602
239.24,57.2,0.05264228582382202,-1.6374166756868362,3,1471,1,Se-Se,0.2042403928861467
480.44444444444446,57.7037037037037,0.06069033406674862,-1.579201027750969,3,1472,1,Se-Se,0.262456040822014
218.625,59.84375,0.06421570898965001,-1.8042594939470291,3,1473,0,W,0.03739757462595383
459.96666666666664,59.9,0.07141786022111773,-1.8537794724106789,3,1474,0,W,-0.012122403837695916
87.95652173913044,61.608695652173914,0.055328772170469165,-1.5349506512284279,3,1475,1,Se-Se,0.30670641734455506
329.2307692307692,62.69230769230769,0.05789405247196555,-1.65188580006361,3,1476,1,Se-Se,0.18977126850937287
67.66666666666667,63.5,0.0671453857794404,-1.5825087428092957,3,1477,0,W,0.2591483257636873
309.19354838709677,64.2258064516129,0.06970774475485086,-1.766879677772522,3,1478,0,W,0.07477739080046097
178.5,66.5,0.05677586398087442,-1.552534133195877,3,1479,1,Se-Se,0.28912293537710587
158.6451612903226,67.74193548387096,0.06868148315697908,-1.712205357849598,3,1480,0,W,0.12945171072338502
400.3030303030303,68.0909090909091,0.06387055129744112,-1.8805885463953018,3,1481,0,W,-0.03893147782231887
419.8,66.92,0.057895464822649956,-1.7187947034835815,3,1482,1,Se-Se,0.1228623650894014
26.846153846153847,69.38461538461539,0.05330473417416215,-1.5092417001724243,3,1483,1,Se-Se,0.33241536840055863
268.86206896551727,70.58620689655173,0.06016049929894507,-1.623456247150898,3,1484,1,Se-Se,0.21820082142208497
248.78125,71.9375,0.06500222883187234,-1.844297893345356,3,1486,0,W,-0.0026408247723730405
117.84615384615384,74.42307692307692,0.05629827454686165,-1.7280939370393753,3,1488,1,Se-Se,0.11356313153360764
359.44,74.92,0.0536756981164217,-1.7206217870116234,3,1489,1,Se-Se,0.12103528156135956
97.375,77.15625,0.06523216376081109,-1.5658115223050117,3,1490,0,W,0.2758455462679712
339.4193548387097,77.54838709677419,0.06513606221415102,-1.8812723457813263,3,1491,0,W,-0.03961527720834335
207.6,79.56,0.059273378225043416,-1.7618203908205032,3,1492,1,Se-Se,0.07983667775247971
449.6923076923077,80.5,0.05797794531099498,-1.887836866080761,3,1493,1,Se-Se,-0.04617979750777801
187.92592592592592,81.5925925925926,0.07414681324735284,-1.65353611856699,3,1494,0,W,0.18812095000599305
429.9259259259259,81.5925925925926,0.06598066329024732,-2.149630904197693,3,1495,0,W,-0.3079738356247099
57.666666666666664,82.875,0.05605939729139209,-1.6735464930534363,3,1496,1,Se-Se,0.16811057551954667
37.96296296296296,85.0,0.06956312153488398,-1.4507513865828514,3,1497,0,W,0.39090568199013154
298.85185185185185,84.0,0.053688388550654054,-1.7350874990224838,3,1498,1,Se-Se,0.10656956955049912
279.13793103448273,85.58620689655173,0.07258655223995447,-1.650619387626648,3,1499,0,W,0.191037680946335
148.72,87.4,0.05857366509735584,-1.523761123418808,3,1500,1,Se-Se,0.31789594515417496
129.03703703703704,89.18518518518519,0.061027067713439465,-1.7516032308340073,3,1501,0,W,0.09005383773897568
389.5,88.0,0.057954673655331135,-1.8759413063526154,3,1502,1,Se-Se,-0.03428423777963241
370.2,89.33333333333333,0.07108700834214687,-1.8564065769314766,3,1503,0,W,-0.014749508358493646
239.2608695652174,92.3913043478261,0.05346237192861736,-1.6627896577119827,3,1504,1,Se-Se,0.17886741086100022
480.6923076923077,92.5,0.05966994562186301,-1.7789552509784698,3,1505,1,Se-Se,0.0627018175945131
219.41935483870967,93.54838709677419,0.06669368641451001,-1.7544956728816032,3,1506,0,W,0.0871613956913797
460.44827586206895,94.41379310344827,0.06767857749946415,-1.9072840586304665,3,1507,0,W,-0.06562699005748351
88.20833333333333,96.29166666666667,0.0549722108989954,-1.6647524386644363,3,1508,1,Se-Se,0.1769046299085466
